PengajuanKey,DateKey_Daftar,DateKey_Granted,DateKey_Kadaluwarsa,JenisKIKey,StatusKey,JumlahPengajuan,BiayaPendaftaran,JumlahPaten,JumlahPatenSederhana,JumlahHakCipta
7848,20240717,,,5,7,1,2000000,0,0,0
7849,20230810,,,2,8,1,1000000,0,1,0
7850,20210331,,,4,1,1,1500000,0,0,0
7851,20221122,,,6,1,1,500000,0,0,0
7852,20210505,20220907.0,,2,5,1,1500000,0,1,0
7853,20210315,20220409.0,,6,5,1,1000000,0,0,0
7854,20230116,,,5,6,1,500000,0,0,0
7855,20220510,,,2,3,1,1500000,0,1,0
7856,20250209,,,6,7,1,500000,0,0,0
7857,20200516,,,2,3,1,1500000,0,1,0
7858,20230726,,,1,8,1,2000000,1,0,0
7859,20230811,,,1,1,1,500000,1,0,0
7860,20200729,,,4,7,1,2000000,0,0,0
7861,20210309,,,3,8,1,500000,0,0,1
7862,20211029,,,4,3,1,1500000,0,0,0
7863,20230522,,,4,2,1,500000,0,0,0
7864,20211213,,,4,3,1,1000000,0,0,0
7865,20250908,,,3,4,1,1500000,0,0,1
7866,20250915,,,3,7,1,2000000,0,0,1
7867,20201025,,,2,6,1,500000,0,1,0
7868,20230904,20240927.0,,3,5,1,500000,0,0,1
7869,20220720,,,6,4,1,500000,0,0,0
7870,20220115,20221124.0,,1,5,1,1000000,1,0,0
7871,20230711,,,6,7,1,1000000,0,0,0
7872,20200819,20220411.0,,2,5,1,1500000,0,1,0
7873,20240928,,,6,6,1,1500000,0,0,0
7874,20200212,,,3,7,1,1500000,0,0,1
7875,20250704,,,4,7,1,1000000,0,0,0
7876,20211003,,,4,3,1,500000,0,0,0
7877,20220606,,,3,6,1,1000000,0,0,1
7878,20210725,,,3,3,1,1000000,0,0,1
7879,20220714,,,1,8,1,500000,1,0,0
7880,20231002,,,2,8,1,500000,0,1,0
7881,20210608,20220321.0,,4,5,1,1000000,0,0,0
7882,20241031,,,6,7,1,1500000,0,0,0
7883,20230302,,,3,6,1,1000000,0,0,1
7884,20230830,,,5,1,1,1000000,0,0,0
7885,20231109,,,5,7,1,1000000,0,0,0
7886,20210102,,,3,1,1,1500000,0,0,1
7887,20201121,,,5,1,1,1000000,0,0,0
7888,20230715,,,5,4,1,1500000,0,0,0
7889,20240128,,,6,3,1,500000,0,0,0
7890,20240509,,,6,3,1,500000,0,0,0
7891,20221213,,,6,7,1,500000,0,0,0
7892,20220805,,,6,4,1,500000,0,0,0
7893,20240124,,,3,4,1,1500000,0,0,1
7894,20220317,,,2,6,1,1000000,0,1,0
7895,20220928,,,5,8,1,500000,0,0,0
7896,20221019,,,4,7,1,1000000,0,0,0
7897,20220429,20240321.0,,2,5,1,500000,0,1,0
7898,20230401,,,4,2,1,2000000,0,0,0
7899,20220821,,,6,4,1,500000,0,0,0
7900,20200421,,,2,6,1,2000000,0,1,0
7901,20250326,,,4,8,1,1000000,0,0,0
7902,20250114,,,5,4,1,1000000,0,0,0
7903,20240708,,,5,2,1,1500000,0,0,0
7904,20210905,20230804.0,,1,5,1,1500000,1,0,0
7905,20200929,,,3,8,1,1500000,0,0,1
7906,20201127,20221127.0,,3,5,1,1000000,0,0,1
7907,20251104,,,3,2,1,1000000,0,0,1
7908,20201104,20211010.0,,3,5,1,1000000,0,0,1
7909,20220318,,,4,2,1,2000000,0,0,0
7910,20211010,,,1,3,1,2000000,1,0,0
7911,20230315,,,5,3,1,500000,0,0,0
7912,20230314,20240321.0,,2,5,1,500000,0,1,0
7913,20240814,,,3,3,1,500000,0,0,1
7914,20210104,20210816.0,,2,5,1,1500000,0,1,0
7915,20240919,,,4,3,1,1000000,0,0,0
7916,20200211,,,2,6,1,1500000,0,1,0
7917,20230823,,,3,2,1,500000,0,0,1
7918,20201104,,,4,8,1,2000000,0,0,0
7919,20210107,,,3,8,1,1500000,0,0,1
7920,20220114,,,5,8,1,1000000,0,0,0
7921,20250227,,,5,6,1,500000,0,0,0
7922,20240324,,,1,6,1,1000000,1,0,0
7923,20250130,,,2,3,1,1500000,0,1,0
7924,20230712,,,5,3,1,500000,0,0,0
7925,20240408,20250428.0,,5,5,1,1500000,0,0,0
7926,20250212,20250924.0,,5,5,1,1000000,0,0,0
7927,20220704,,,6,4,1,1500000,0,0,0
7928,20251112,,,1,1,1,500000,1,0,0
7929,20221016,,,5,4,1,500000,0,0,0
7930,20220330,,,1,7,1,1500000,1,0,0
7931,20240810,,,2,3,1,1500000,0,1,0
7932,20200820,,,5,6,1,2000000,0,0,0
7933,20240131,,,4,1,1,1500000,0,0,0
7934,20250719,,,2,3,1,500000,0,1,0
7935,20250812,,,3,1,1,1500000,0,0,1
7936,20200630,,,6,6,1,2000000,0,0,0
7937,20221221,,,4,8,1,1000000,0,0,0
7938,20201117,,,3,4,1,1000000,0,0,1
7939,20241030,,,2,8,1,1500000,0,1,0
7940,20201119,,,4,2,1,1000000,0,0,0
7941,20241202,,,2,8,1,2000000,0,1,0
7942,20200506,,,3,8,1,1500000,0,0,1
7943,20250416,,,1,8,1,2000000,1,0,0
7944,20200228,,,4,4,1,1000000,0,0,0
7945,20251004,,,2,4,1,500000,0,1,0
7946,20210718,,,5,3,1,500000,0,0,0
7947,20200825,,,2,1,1,1500000,0,1,0
7948,20210924,,,1,2,1,500000,1,0,0
7949,20210707,,,5,6,1,2000000,0,0,0
7950,20210702,,,4,8,1,1000000,0,0,0
7951,20250926,,,6,2,1,1000000,0,0,0
7952,20231013,,,5,1,1,2000000,0,0,0
7953,20220416,,,3,8,1,1000000,0,0,1
7954,20200331,,,4,8,1,500000,0,0,0
7955,20250421,,,6,3,1,500000,0,0,0
7956,20250623,,,2,2,1,1500000,0,1,0
7957,20230311,,,3,3,1,1500000,0,0,1
7958,20230324,,,6,1,1,2000000,0,0,0
7959,20240804,,,2,6,1,1000000,0,1,0
7960,20230428,,,4,2,1,500000,0,0,0
7961,20200619,,,5,7,1,500000,0,0,0
7962,20240114,,,6,1,1,1000000,0,0,0
7963,20250222,20260404.0,,1,5,1,2000000,1,0,0
7964,20241030,,,2,3,1,500000,0,1,0
7965,20230403,,,4,2,1,500000,0,0,0
7966,20250215,,,2,3,1,500000,0,1,0
7967,20211203,20231006.0,,1,5,1,1500000,1,0,0
7968,20250929,,,1,2,1,1500000,1,0,0
7969,20211231,,,5,6,1,2000000,0,0,0
7970,20240501,,,4,7,1,1500000,0,0,0
7971,20240601,,,4,8,1,1000000,0,0,0
7972,20231220,,,3,8,1,2000000,0,0,1
7973,20251006,,,3,6,1,500000,0,0,1
7974,20210322,,,5,3,1,500000,0,0,0
7975,20220425,,,3,7,1,1500000,0,0,1
7976,20211127,20230531.0,,5,5,1,500000,0,0,0
7977,20230311,,,1,3,1,1500000,1,0,0
7978,20210801,,,5,4,1,2000000,0,0,0
7979,20211017,20230125.0,,1,5,1,1500000,1,0,0
7980,20230316,,,3,8,1,500000,0,0,1
7981,20240705,20250305.0,,2,5,1,1000000,0,1,0
7982,20200729,,,5,8,1,500000,0,0,0
7983,20220605,,,6,6,1,1000000,0,0,0
7984,20200320,,,3,7,1,500000,0,0,1
7985,20250930,,,5,2,1,1500000,0,0,0
7986,20200825,,,1,8,1,1000000,1,0,0
7987,20200113,,,1,7,1,500000,1,0,0
7988,20241219,,,3,1,1,500000,0,0,1
7989,20251025,,,6,3,1,2000000,0,0,0
7990,20210817,,,1,4,1,1500000,1,0,0
7991,20250307,,,6,8,1,500000,0,0,0
7992,20201003,,,6,1,1,1000000,0,0,0
7993,20210410,,,6,2,1,500000,0,0,0
7994,20230109,,,5,6,1,2000000,0,0,0
7995,20250207,,,1,8,1,500000,1,0,0
7996,20230202,,,3,4,1,500000,0,0,1
7997,20240826,,,1,3,1,1500000,1,0,0
7998,20230501,,,5,2,1,500000,0,0,0
7999,20231028,,,2,8,1,1500000,0,1,0
8000,20240215,,,5,4,1,500000,0,0,0
8001,20210207,,,2,6,1,1000000,0,1,0
8002,20231030,,,6,1,1,1000000,0,0,0
8003,20210123,,,1,7,1,500000,1,0,0
8004,20240704,,,6,4,1,2000000,0,0,0
8005,20201015,,,5,2,1,2000000,0,0,0
8006,20231206,,,2,7,1,1000000,0,1,0
8007,20230715,,,1,1,1,500000,1,0,0
8008,20230720,,,6,7,1,1500000,0,0,0
8009,20241119,,,1,1,1,2000000,1,0,0
8010,20250516,20270425.0,,5,5,1,2000000,0,0,0
8011,20210529,,,1,7,1,1000000,1,0,0
8012,20240804,20250302.0,,5,5,1,1000000,0,0,0
8013,20221113,20230818.0,,2,5,1,1500000,0,1,0
8014,20200503,20210616.0,,1,5,1,1000000,1,0,0
8015,20240107,20250827.0,,5,5,1,1000000,0,0,0
8016,20240112,,,4,3,1,1500000,0,0,0
8017,20210305,,,5,1,1,1000000,0,0,0
8018,20220315,,,5,8,1,2000000,0,0,0
8019,20210604,,,6,7,1,1000000,0,0,0
8020,20240119,,,2,3,1,1000000,0,1,0
8021,20211229,,,4,6,1,1000000,0,0,0
8022,20240911,,,6,4,1,500000,0,0,0
8023,20240904,,,1,4,1,500000,1,0,0
8024,20251005,20261023.0,,6,5,1,1500000,0,0,0
8025,20210410,20230227.0,,5,5,1,1000000,0,0,0
8026,20201228,,,5,7,1,2000000,0,0,0
8027,20221118,,,5,6,1,2000000,0,0,0
8028,20250225,,,1,6,1,2000000,1,0,0
8029,20250815,,,5,8,1,500000,0,0,0
8030,20221002,,,4,8,1,500000,0,0,0
8031,20240706,,,4,1,1,1500000,0,0,0
8032,20200807,,,2,6,1,1500000,0,1,0
8033,20230713,,,6,2,1,2000000,0,0,0
8034,20200714,,,5,8,1,1500000,0,0,0
8035,20220629,,,1,1,1,1000000,1,0,0
8036,20250523,,,1,7,1,1000000,1,0,0
8037,20221209,,,1,2,1,1000000,1,0,0
8038,20200822,,,3,3,1,1500000,0,0,1
8039,20231201,,,2,6,1,2000000,0,1,0
8040,20210109,,,5,8,1,2000000,0,0,0
8041,20220210,,,5,8,1,2000000,0,0,0
8042,20200105,,,6,3,1,2000000,0,0,0
8043,20241027,,,5,3,1,500000,0,0,0
8044,20220612,,,6,1,1,500000,0,0,0
8045,20201111,,,1,8,1,2000000,1,0,0
8046,20230207,,,2,1,1,500000,0,1,0
8047,20230215,,,4,8,1,500000,0,0,0
8048,20201221,,,3,1,1,1000000,0,0,1
8049,20200715,,,3,1,1,2000000,0,0,1
8050,20230628,,,1,4,1,500000,1,0,0
8051,20221029,,,6,4,1,1500000,0,0,0
8052,20230213,,,6,3,1,2000000,0,0,0
8053,20201023,,,5,1,1,1500000,0,0,0
8054,20201015,,,3,8,1,1000000,0,0,1
8055,20200303,,,6,4,1,500000,0,0,0
8056,20211203,,,6,8,1,500000,0,0,0
8057,20231118,20250412.0,,1,5,1,1500000,1,0,0
8058,20230328,,,6,6,1,1000000,0,0,0
8059,20200601,,,3,1,1,1500000,0,0,1
8060,20220122,,,1,8,1,1000000,1,0,0
8061,20241031,,,4,1,1,500000,0,0,0
8062,20241211,,,3,3,1,500000,0,0,1
8063,20211016,,,5,6,1,1000000,0,0,0
8064,20250718,20260922.0,,2,5,1,2000000,0,1,0
8065,20211014,,,6,1,1,1500000,0,0,0
8066,20200324,,,1,6,1,1500000,1,0,0
8067,20230329,,,1,2,1,2000000,1,0,0
8068,20200110,20210831.0,,6,5,1,2000000,0,0,0
8069,20240227,20241002.0,,3,5,1,2000000,0,0,1
8070,20250620,,,4,7,1,1000000,0,0,0
8071,20200429,,,5,2,1,1000000,0,0,0
8072,20211205,,,5,2,1,1500000,0,0,0
8073,20210129,,,4,2,1,1500000,0,0,0
8074,20200411,,,6,6,1,2000000,0,0,0
8075,20250219,20260626.0,,3,5,1,500000,0,0,1
8076,20231117,20250101.0,,4,5,1,2000000,0,0,0
8077,20250504,,,6,1,1,1500000,0,0,0
8078,20230720,,,6,8,1,1000000,0,0,0
8079,20240903,,,3,6,1,1000000,0,0,1
8080,20201118,,,3,7,1,2000000,0,0,1
8081,20230417,,,1,8,1,2000000,1,0,0
8082,20240807,,,3,2,1,1000000,0,0,1
8083,20210405,,,6,8,1,1000000,0,0,0
8084,20200427,,,1,2,1,1000000,1,0,0
8085,20220208,,,6,7,1,1000000,0,0,0
8086,20200625,20210424.0,,2,5,1,1500000,0,1,0
8087,20250311,,,6,1,1,1000000,0,0,0
8088,20220524,,,2,6,1,1000000,0,1,0
8089,20210710,,,2,7,1,2000000,0,1,0
8090,20220702,,,3,8,1,1000000,0,0,1
8091,20200606,,,6,6,1,1500000,0,0,0
8092,20210721,20220819.0,,2,5,1,2000000,0,1,0
8093,20211113,,,6,7,1,500000,0,0,0
8094,20201115,20211118.0,,3,5,1,500000,0,0,1
8095,20220820,,,3,8,1,1500000,0,0,1
8096,20200625,,,3,8,1,1000000,0,0,1
8097,20250224,,,1,1,1,1500000,1,0,0
8098,20241114,,,3,8,1,500000,0,0,1
8099,20201002,,,3,3,1,2000000,0,0,1
8100,20220602,,,1,4,1,1500000,1,0,0
8101,20210112,,,6,6,1,1500000,0,0,0
8102,20200312,,,3,4,1,1500000,0,0,1
8103,20210910,,,1,2,1,1500000,1,0,0
8104,20220501,,,1,2,1,1500000,1,0,0
8105,20211003,,,2,1,1,1000000,0,1,0
8106,20241119,,,6,1,1,2000000,0,0,0
8107,20250801,,,3,1,1,2000000,0,0,1
8108,20201210,,,3,7,1,2000000,0,0,1
8109,20220210,,,1,1,1,1500000,1,0,0
8110,20240421,,,4,8,1,500000,0,0,0
8111,20200830,,,6,3,1,500000,0,0,0
8112,20201004,,,5,3,1,2000000,0,0,0
8113,20230914,,,4,3,1,1500000,0,0,0
8114,20241024,,,3,4,1,1000000,0,0,1
8115,20251120,,,4,2,1,2000000,0,0,0
8116,20240925,,,2,6,1,1000000,0,1,0
8117,20230831,,,1,4,1,1000000,1,0,0
8118,20230427,,,2,7,1,1000000,0,1,0
8119,20230507,,,4,6,1,1000000,0,0,0
8120,20210627,20220426.0,,5,5,1,1000000,0,0,0
8121,20231225,,,5,3,1,1000000,0,0,0
8122,20240808,,,3,1,1,500000,0,0,1
8123,20221209,,,2,4,1,1500000,0,1,0
8124,20230815,,,6,4,1,500000,0,0,0
8125,20200309,,,5,7,1,2000000,0,0,0
8126,20221031,,,2,6,1,2000000,0,1,0
8127,20240225,,,5,3,1,1500000,0,0,0
8128,20220118,,,2,2,1,1000000,0,1,0
8129,20200229,,,6,7,1,1000000,0,0,0
8130,20201119,20220321.0,,1,5,1,1000000,1,0,0
8131,20240706,,,3,4,1,1000000,0,0,1
8132,20240202,20251230.0,,2,5,1,2000000,0,1,0
8133,20250801,,,2,2,1,1500000,0,1,0
8134,20220104,,,6,4,1,1500000,0,0,0
8135,20201009,,,2,6,1,1500000,0,1,0
8136,20210425,,,1,6,1,500000,1,0,0
8137,20220223,,,6,4,1,500000,0,0,0
8138,20230630,,,1,6,1,2000000,1,0,0
8139,20210308,,,4,3,1,2000000,0,0,0
8140,20210630,,,5,6,1,1000000,0,0,0
8141,20250622,,,5,1,1,500000,0,0,0
8142,20250321,20270320.0,,2,5,1,2000000,0,1,0
8143,20240304,,,4,1,1,1000000,0,0,0
8144,20220916,,,6,3,1,2000000,0,0,0
8145,20251017,,,3,3,1,1000000,0,0,1
8146,20241222,,,4,8,1,500000,0,0,0
8147,20240922,,,6,7,1,1500000,0,0,0
8148,20200911,20220203.0,,5,5,1,1500000,0,0,0
8149,20211227,,,3,2,1,2000000,0,0,1
8150,20220321,,,4,8,1,500000,0,0,0
8151,20211110,,,5,1,1,2000000,0,0,0
8152,20200806,,,4,7,1,1000000,0,0,0
8153,20241229,20251101.0,,6,5,1,1000000,0,0,0
8154,20200525,,,3,1,1,2000000,0,0,1
8155,20200928,,,3,4,1,2000000,0,0,1
8156,20201205,,,6,2,1,500000,0,0,0
8157,20211014,20230304.0,,6,5,1,2000000,0,0,0
8158,20200803,,,4,2,1,500000,0,0,0
8159,20251103,,,4,4,1,1000000,0,0,0
8160,20220713,,,6,2,1,1000000,0,0,0
8161,20220611,20240105.0,,4,5,1,500000,0,0,0
8162,20210321,,,6,1,1,500000,0,0,0
8163,20231214,,,5,4,1,2000000,0,0,0
8164,20240404,,,2,1,1,1000000,0,1,0
8165,20240908,,,6,8,1,2000000,0,0,0
8166,20211113,,,2,1,1,2000000,0,1,0
8167,20231018,20240913.0,,4,5,1,2000000,0,0,0
8168,20240624,,,5,2,1,500000,0,0,0
8169,20250829,,,3,2,1,500000,0,0,1
8170,20250528,,,5,7,1,500000,0,0,0
8171,20250207,,,1,6,1,1000000,1,0,0
8172,20250401,,,6,6,1,1500000,0,0,0
8173,20251028,,,3,1,1,1000000,0,0,1
8174,20251114,20270401.0,,6,5,1,1000000,0,0,0
8175,20210403,,,5,7,1,1000000,0,0,0
8176,20220621,,,5,6,1,1000000,0,0,0
8177,20240123,,,3,3,1,500000,0,0,1
8178,20200302,,,4,3,1,1500000,0,0,0
8179,20201108,,,2,1,1,2000000,0,1,0
8180,20201119,20211110.0,,5,5,1,500000,0,0,0
8181,20250209,,,5,2,1,1000000,0,0,0
8182,20250806,,,3,2,1,2000000,0,0,1
8183,20240120,,,2,2,1,1000000,0,1,0
8184,20241021,,,1,6,1,1000000,1,0,0
8185,20250416,,,5,8,1,1500000,0,0,0
8186,20240105,20241123.0,,6,5,1,1000000,0,0,0
8187,20220712,,,2,4,1,1000000,0,1,0
8188,20240529,20250719.0,,2,5,1,1000000,0,1,0
8189,20200203,,,4,4,1,1500000,0,0,0
8190,20240111,,,5,4,1,1500000,0,0,0
8191,20200104,20210705.0,,1,5,1,1500000,1,0,0
8192,20250716,,,6,7,1,1000000,0,0,0
8193,20220320,,,1,4,1,2000000,1,0,0
8194,20211023,20221012.0,,4,5,1,2000000,0,0,0
8195,20230802,,,3,3,1,500000,0,0,1
8196,20241003,20250707.0,,6,5,1,1500000,0,0,0
8197,20240713,,,5,3,1,2000000,0,0,0
8198,20210214,,,5,2,1,2000000,0,0,0
8199,20200115,,,2,1,1,500000,0,1,0
8200,20230131,,,4,6,1,1500000,0,0,0
8201,20210330,,,1,3,1,2000000,1,0,0
8202,20220131,,,2,4,1,500000,0,1,0
8203,20220205,,,3,3,1,1000000,0,0,1
8204,20201107,20220702.0,,5,5,1,2000000,0,0,0
8205,20200419,,,2,2,1,2000000,0,1,0
8206,20231002,,,1,4,1,1000000,1,0,0
8207,20250203,,,4,7,1,500000,0,0,0
8208,20220730,,,5,7,1,1500000,0,0,0
8209,20240701,20250510.0,,3,5,1,500000,0,0,1
8210,20240215,,,6,6,1,1000000,0,0,0
8211,20221013,20240918.0,,5,5,1,1000000,0,0,0
8212,20240703,,,4,6,1,1000000,0,0,0
8213,20240225,,,3,8,1,1500000,0,0,1
8214,20210517,,,6,3,1,2000000,0,0,0
8215,20210725,,,3,3,1,2000000,0,0,1
8216,20201117,,,3,8,1,2000000,0,0,1
8217,20250416,,,5,3,1,2000000,0,0,0
8218,20240708,,,6,4,1,2000000,0,0,0
8219,20240107,,,4,3,1,500000,0,0,0
8220,20220113,,,2,2,1,1500000,0,1,0
8221,20200110,,,2,6,1,1000000,0,1,0
8222,20240124,,,5,1,1,1000000,0,0,0
8223,20200218,,,6,6,1,1500000,0,0,0
8224,20201006,,,4,3,1,1500000,0,0,0
8225,20250203,,,2,7,1,1500000,0,1,0
8226,20240408,20250526.0,,1,5,1,500000,1,0,0
8227,20201103,,,3,3,1,500000,0,0,1
8228,20200415,,,5,1,1,2000000,0,0,0
8229,20210428,,,1,2,1,500000,1,0,0
8230,20230607,,,1,6,1,1000000,1,0,0
8231,20230729,,,1,3,1,2000000,1,0,0
8232,20220104,,,5,4,1,500000,0,0,0
8233,20220128,,,4,6,1,500000,0,0,0
8234,20231212,,,3,6,1,500000,0,0,1
8235,20240417,,,6,4,1,1000000,0,0,0
8236,20210104,,,6,8,1,1000000,0,0,0
8237,20240401,,,5,3,1,500000,0,0,0
8238,20231014,,,3,6,1,500000,0,0,1
8239,20240709,,,5,1,1,2000000,0,0,0
8240,20251003,,,6,7,1,500000,0,0,0
8241,20210126,,,3,6,1,1000000,0,0,1
8242,20230101,,,2,4,1,2000000,0,1,0
8243,20250801,20261026.0,,6,5,1,1000000,0,0,0
8244,20250429,20260613.0,,6,5,1,500000,0,0,0
8245,20200204,,,1,8,1,2000000,1,0,0
8246,20200911,,,1,8,1,500000,1,0,0
8247,20220906,,,1,2,1,500000,1,0,0
8248,20221205,,,3,3,1,500000,0,0,1
8249,20210518,,,2,7,1,1500000,0,1,0
8250,20241214,,,3,8,1,500000,0,0,1
8251,20251006,20270907.0,,5,5,1,500000,0,0,0
8252,20220308,,,4,1,1,1500000,0,0,0
8253,20230218,,,5,2,1,500000,0,0,0
8254,20220716,,,2,4,1,1500000,0,1,0
8255,20210705,20221228.0,,5,5,1,2000000,0,0,0
8256,20241031,,,5,6,1,1500000,0,0,0
8257,20200507,,,1,1,1,2000000,1,0,0
8258,20230225,,,4,8,1,1500000,0,0,0
8259,20230220,,,2,4,1,500000,0,1,0
8260,20230809,,,5,2,1,2000000,0,0,0
8261,20240225,20251120.0,,1,5,1,1500000,1,0,0
8262,20240811,,,1,3,1,500000,1,0,0
8263,20250210,20260427.0,,6,5,1,1500000,0,0,0
8264,20250523,,,1,6,1,1500000,1,0,0
8265,20220321,,,3,4,1,1500000,0,0,1
8266,20250606,,,4,3,1,2000000,0,0,0
8267,20220815,,,1,1,1,2000000,1,0,0
8268,20251003,,,6,4,1,500000,0,0,0
8269,20230720,,,1,7,1,500000,1,0,0
8270,20210205,,,5,4,1,2000000,0,0,0
8271,20220226,,,6,3,1,2000000,0,0,0
8272,20210806,20220211.0,,6,5,1,500000,0,0,0
8273,20230316,,,6,3,1,2000000,0,0,0
8274,20251116,,,3,7,1,1500000,0,0,1
8275,20250601,,,6,6,1,1500000,0,0,0
8276,20210127,,,3,8,1,2000000,0,0,1
8277,20220215,,,1,4,1,500000,1,0,0
8278,20220417,,,2,1,1,1500000,0,1,0
8279,20220615,,,1,1,1,500000,1,0,0
8280,20200115,,,2,6,1,500000,0,1,0
8281,20220721,,,3,6,1,1500000,0,0,1
8282,20201019,,,5,7,1,2000000,0,0,0
8283,20200107,20200824.0,,5,5,1,1500000,0,0,0
8284,20210906,20230514.0,,1,5,1,2000000,1,0,0
8285,20251021,,,6,3,1,500000,0,0,0
8286,20230727,,,2,2,1,1000000,0,1,0
8287,20210408,20221120.0,,4,5,1,1000000,0,0,0
8288,20250128,,,6,1,1,1000000,0,0,0
8289,20230706,,,5,7,1,2000000,0,0,0
8290,20250721,,,5,1,1,2000000,0,0,0
8291,20240611,,,6,3,1,500000,0,0,0
8292,20230327,,,1,6,1,1500000,1,0,0
8293,20211202,,,2,8,1,1500000,0,1,0
8294,20231012,20240716.0,,2,5,1,500000,0,1,0
8295,20240630,,,6,2,1,500000,0,0,0
8296,20240903,,,5,2,1,1500000,0,0,0
8297,20240124,,,3,4,1,500000,0,0,1
8298,20201012,,,5,7,1,1500000,0,0,0
8299,20210729,,,1,3,1,2000000,1,0,0
8300,20220723,,,4,1,1,2000000,0,0,0
8301,20210803,,,1,1,1,500000,1,0,0
8302,20200305,,,2,4,1,2000000,0,1,0
8303,20200507,,,6,1,1,500000,0,0,0
8304,20211125,,,6,8,1,2000000,0,0,0
8305,20231012,,,2,3,1,500000,0,1,0
8306,20211125,,,3,4,1,500000,0,0,1
8307,20240811,,,5,6,1,1000000,0,0,0
8308,20240830,20250521.0,,1,5,1,2000000,1,0,0
8309,20220214,,,2,2,1,1500000,0,1,0
8310,20201215,20221208.0,,2,5,1,1000000,0,1,0
8311,20210906,,,4,2,1,2000000,0,0,0
8312,20221202,,,6,6,1,1500000,0,0,0
8313,20210109,,,5,6,1,1500000,0,0,0
8314,20230616,,,1,8,1,2000000,1,0,0
8315,20240922,,,5,1,1,500000,0,0,0
8316,20220609,,,5,2,1,2000000,0,0,0
8317,20251007,,,2,8,1,2000000,0,1,0
8318,20240223,,,5,8,1,500000,0,0,0
8319,20220925,,,4,1,1,1000000,0,0,0
8320,20210303,,,1,4,1,1500000,1,0,0
8321,20211007,,,1,7,1,1500000,1,0,0
8322,20210301,,,4,8,1,1000000,0,0,0
8323,20210708,,,6,2,1,1500000,0,0,0
8324,20250424,,,5,3,1,2000000,0,0,0
8325,20220415,,,3,1,1,2000000,0,0,1
8326,20231020,,,6,6,1,500000,0,0,0
8327,20250710,20260715.0,,6,5,1,500000,0,0,0
8328,20200413,20220211.0,,6,5,1,2000000,0,0,0
8329,20230901,,,5,4,1,500000,0,0,0
8330,20220517,,,3,6,1,500000,0,0,1
8331,20210430,,,1,3,1,2000000,1,0,0
8332,20200521,,,1,7,1,2000000,1,0,0
8333,20230505,,,5,6,1,500000,0,0,0
8334,20250222,,,1,2,1,500000,1,0,0
8335,20210523,20220214.0,,3,5,1,2000000,0,0,1
8336,20241121,,,5,3,1,500000,0,0,0
8337,20220801,,,5,8,1,2000000,0,0,0
8338,20240826,,,1,2,1,500000,1,0,0
8339,20200808,,,5,4,1,500000,0,0,0
8340,20200714,,,1,4,1,500000,1,0,0
8341,20211010,,,6,8,1,2000000,0,0,0
8342,20220619,,,1,8,1,1500000,1,0,0
8343,20200915,,,1,6,1,500000,1,0,0
8344,20200607,,,1,4,1,2000000,1,0,0
8345,20200401,,,5,4,1,1000000,0,0,0
8346,20250522,,,6,2,1,1000000,0,0,0
8347,20210604,,,2,3,1,500000,0,1,0
8348,20200212,20210607.0,,3,5,1,500000,0,0,1
8349,20240214,,,6,2,1,1000000,0,0,0
8350,20230708,20240608.0,,2,5,1,2000000,0,1,0
8351,20210815,,,3,2,1,2000000,0,0,1
8352,20210816,,,2,1,1,1000000,0,1,0
8353,20200304,,,4,4,1,2000000,0,0,0
8354,20221224,20240904.0,,6,5,1,500000,0,0,0
8355,20250109,,,4,2,1,1000000,0,0,0
8356,20220616,20231225.0,,6,5,1,500000,0,0,0
8357,20240317,,,4,7,1,1500000,0,0,0
8358,20250829,20261125.0,,2,5,1,2000000,0,1,0
8359,20211101,,,5,8,1,1000000,0,0,0
8360,20220227,,,3,1,1,1000000,0,0,1
8361,20210607,,,1,3,1,1000000,1,0,0
8362,20240603,,,5,1,1,2000000,0,0,0
8363,20230908,,,2,1,1,1000000,0,1,0
8364,20220622,,,3,3,1,2000000,0,0,1
8365,20240430,20251208.0,,3,5,1,2000000,0,0,1
8366,20220831,20240807.0,,5,5,1,1000000,0,0,0
8367,20211121,,,6,7,1,1500000,0,0,0
8368,20240630,,,5,4,1,2000000,0,0,0
8369,20220105,,,3,4,1,1000000,0,0,1
8370,20240604,,,6,7,1,1000000,0,0,0
8371,20240918,,,4,6,1,1500000,0,0,0
8372,20220411,,,2,3,1,1000000,0,1,0
8373,20241111,20260221.0,,1,5,1,1000000,1,0,0
8374,20241019,,,4,4,1,500000,0,0,0
8375,20201027,,,6,8,1,500000,0,0,0
8376,20210101,20220719.0,,5,5,1,2000000,0,0,0
8377,20220117,,,5,2,1,1500000,0,0,0
8378,20230226,,,2,3,1,1000000,0,1,0
8379,20250109,,,5,1,1,2000000,0,0,0
8380,20210924,,,2,3,1,1000000,0,1,0
8381,20201028,,,5,8,1,1000000,0,0,0
8382,20251009,,,1,2,1,1000000,1,0,0
8383,20211006,,,5,6,1,1500000,0,0,0
8384,20240113,,,3,7,1,1000000,0,0,1
8385,20231018,,,2,3,1,2000000,0,1,0
8386,20250721,20270106.0,,5,5,1,2000000,0,0,0
8387,20211126,,,2,4,1,2000000,0,1,0
8388,20240125,,,6,3,1,500000,0,0,0
8389,20200803,20220223.0,,2,5,1,2000000,0,1,0
8390,20241111,,,2,6,1,1500000,0,1,0
8391,20230706,,,6,3,1,1500000,0,0,0
8392,20230824,,,1,4,1,2000000,1,0,0
